revision;WindowSize;CompressionLevel_1;CompressionLevel_2;CompressionLevel_3;CompressionLevel_4;CompressionLevel_5;CompressionLevel_6;CompressionLevel_7;CompressionLevel_8;CompressionLevel_9;CompressionLevel_10;CompressionLevel_11;CompressionLevel_1 * WindowSize_11;CompressionLevel_2 * WindowSize_11;CompressionLevel_3 * WindowSize_11;CompressionLevel_4 * WindowSize_11;CompressionLevel_5 * WindowSize_11;CompressionLevel_6 * WindowSize_11;CompressionLevel_7 * WindowSize_11;CompressionLevel_8 * WindowSize_11;CompressionLevel_9 * WindowSize_11;CompressionLevel_10 * WindowSize_11;CompressionLevel_11 * WindowSize_11;CompressionLevel_1 * WindowSize_12;CompressionLevel_2 * WindowSize_12;CompressionLevel_3 * WindowSize_12;CompressionLevel_4 * WindowSize_12;CompressionLevel_5 * WindowSize_12;CompressionLevel_6 * WindowSize_12;CompressionLevel_7 * WindowSize_12;CompressionLevel_8 * WindowSize_12;CompressionLevel_9 * WindowSize_12;CompressionLevel_10 * WindowSize_12;CompressionLevel_11 * WindowSize_12;CompressionLevel_1 * WindowSize_13;CompressionLevel_2 * WindowSize_13;CompressionLevel_3 * WindowSize_13;CompressionLevel_4 * WindowSize_13;CompressionLevel_5 * WindowSize_13;CompressionLevel_6 * WindowSize_13;CompressionLevel_7 * WindowSize_13;CompressionLevel_8 * WindowSize_13;CompressionLevel_9 * WindowSize_13;CompressionLevel_10 * WindowSize_13;CompressionLevel_11 * WindowSize_13;CompressionLevel_1 * WindowSize_14;CompressionLevel_2 * WindowSize_14;CompressionLevel_3 * WindowSize_14;CompressionLevel_4 * WindowSize_14;CompressionLevel_5 * WindowSize_14;CompressionLevel_6 * WindowSize_14;CompressionLevel_7 * WindowSize_14;CompressionLevel_8 * WindowSize_14;CompressionLevel_9 * WindowSize_14;CompressionLevel_10 * WindowSize_14;CompressionLevel_11 * WindowSize_14;CompressionLevel_1 * WindowSize_15;CompressionLevel_2 * WindowSize_15;CompressionLevel_3 * WindowSize_15;CompressionLevel_4 * WindowSize_15;CompressionLevel_5 * WindowSize_15;CompressionLevel_6 * WindowSize_15;CompressionLevel_7 * WindowSize_15;CompressionLevel_8 * WindowSize_15;CompressionLevel_9 * WindowSize_15;CompressionLevel_10 * WindowSize_15;CompressionLevel_11 * WindowSize_15;CompressionLevel_1 * WindowSize_16;CompressionLevel_2 * WindowSize_16;CompressionLevel_3 * WindowSize_16;CompressionLevel_4 * WindowSize_16;CompressionLevel_5 * WindowSize_16;CompressionLevel_6 * WindowSize_16;CompressionLevel_7 * WindowSize_16;CompressionLevel_8 * WindowSize_16;CompressionLevel_9 * WindowSize_16;CompressionLevel_10 * WindowSize_16;CompressionLevel_11 * WindowSize_16;CompressionLevel_1 * WindowSize_17;CompressionLevel_2 * WindowSize_17;CompressionLevel_3 * WindowSize_17;CompressionLevel_4 * WindowSize_17;CompressionLevel_5 * WindowSize_17;CompressionLevel_6 * WindowSize_17;CompressionLevel_7 * WindowSize_17;CompressionLevel_8 * WindowSize_17;CompressionLevel_9 * WindowSize_17;CompressionLevel_10 * WindowSize_17;CompressionLevel_11 * WindowSize_17;CompressionLevel_1 * WindowSize_18;CompressionLevel_2 * WindowSize_18;CompressionLevel_3 * WindowSize_18;CompressionLevel_4 * WindowSize_18;CompressionLevel_5 * WindowSize_18;CompressionLevel_6 * WindowSize_18;CompressionLevel_7 * WindowSize_18;CompressionLevel_8 * WindowSize_18;CompressionLevel_9 * WindowSize_18;CompressionLevel_10 * WindowSize_18;CompressionLevel_11 * WindowSize_18;CompressionLevel_1 * WindowSize_19;CompressionLevel_2 * WindowSize_19;CompressionLevel_3 * WindowSize_19;CompressionLevel_4 * WindowSize_19;CompressionLevel_5 * WindowSize_19;CompressionLevel_6 * WindowSize_19;CompressionLevel_7 * WindowSize_19;CompressionLevel_8 * WindowSize_19;CompressionLevel_9 * WindowSize_19;CompressionLevel_10 * WindowSize_19;CompressionLevel_11 * WindowSize_19;CompressionLevel_1 * WindowSize_20;CompressionLevel_2 * WindowSize_20;CompressionLevel_3 * WindowSize_20;CompressionLevel_4 * WindowSize_20;CompressionLevel_5 * WindowSize_20;CompressionLevel_6 * WindowSize_20;CompressionLevel_7 * WindowSize_20;CompressionLevel_8 * WindowSize_20;CompressionLevel_9 * WindowSize_20;CompressionLevel_10 * WindowSize_20;CompressionLevel_11 * WindowSize_20;CompressionLevel_1 * WindowSize_21;CompressionLevel_2 * WindowSize_21;CompressionLevel_3 * WindowSize_21;CompressionLevel_4 * WindowSize_21;CompressionLevel_5 * WindowSize_21;CompressionLevel_6 * WindowSize_21;CompressionLevel_7 * WindowSize_21;CompressionLevel_8 * WindowSize_21;CompressionLevel_9 * WindowSize_21;CompressionLevel_10 * WindowSize_21;CompressionLevel_11 * WindowSize_21;CompressionLevel_1 * WindowSize_22;CompressionLevel_2 * WindowSize_22;CompressionLevel_3 * WindowSize_22;CompressionLevel_4 * WindowSize_22;CompressionLevel_5 * WindowSize_22;CompressionLevel_6 * WindowSize_22;CompressionLevel_7 * WindowSize_22;CompressionLevel_8 * WindowSize_22;CompressionLevel_9 * WindowSize_22;CompressionLevel_10 * WindowSize_22;CompressionLevel_11 * WindowSize_22;CompressionLevel_1 * WindowSize_23;CompressionLevel_2 * WindowSize_23;CompressionLevel_3 * WindowSize_23;CompressionLevel_4 * WindowSize_23;CompressionLevel_5 * WindowSize_23;CompressionLevel_6 * WindowSize_23;CompressionLevel_7 * WindowSize_23;CompressionLevel_8 * WindowSize_23;CompressionLevel_9 * WindowSize_23;CompressionLevel_10 * WindowSize_23;CompressionLevel_11 * WindowSize_23;CompressionLevel_1 * WindowSize_24;CompressionLevel_2 * WindowSize_24;CompressionLevel_3 * WindowSize_24;CompressionLevel_4 * WindowSize_24;CompressionLevel_5 * WindowSize_24;CompressionLevel_6 * WindowSize_24;CompressionLevel_7 * WindowSize_24;CompressionLevel_8 * WindowSize_24;CompressionLevel_9 * WindowSize_24;CompressionLevel_10 * WindowSize_24;CompressionLevel_11 * WindowSize_24;error
0.3.0;1.57559999999988;0.0903999999998807;0.570399999999976;1.04039999999995;1.44440000000016;1.73040000000012;1.81040000000009;3.29839999999969;3.47039999999989;4.6703999999999;361.7884;361.770400000001;-0.140000000000091;-0.147999999999378;-0.139999999999748;0.0200000000001048;0.183999999999915;0.183999999999924;0.204000000000208;-0.00399999999987513;0.0400000000001175;-19.7700000000002;-19.3500000000008;-0.12400000000047;-0.157999999999743;-0.18999999999986;-0.0159999999999892;0.439999999999823;0.459999999999931;0.392000000000062;0.271999999999882;0.223999999999996;-34.5479999999998;-34.7940000000007;-0.151999999999827;-0.203999999999549;-0.245999999999801;-0.0479999999998677;0.821999999999878;0.913999999999759;0.680000000000233;0.573999999999988;0.615999999999896;-49.7119999999996;-48.2680000000009;-0.205999999999928;-0.245999999999721;-0.313999999999775;-0.125999999999708;1.37199999999996;1.48799999999998;1.02199999999996;1.04;1.15799999999995;-61.8759999999994;-62.2680000000006;-0.145999999999678;-0.173999999999621;-0.223999999999855;-0.185999999999875;1.76600000000008;1.9199999999999;1.51600000000018;1.69199999999999;1.83800000000006;-71.7459999999999;-71.1540000000003;-0.0679999999999794;-0.11999999999955;-0.107999999999809;-0.249999999999789;2.08599999999998;2.38400000000012;2.12399999999994;2.50200000000006;2.84799999999987;-78.3639999999999;-79.0500000000003;-0.0540000000000328;-0.0439999999995412;-0.0519999999995636;-0.171999999999959;2.57999999999988;2.95399999999995;2.7619999999998;3.40799999999987;3.90599999999983;-56.2199999999998;-55.9260000000002;-0.0360000000000053;-0.0519999999997202;-0.0539999999998624;-0.195999999999981;3.40799999999986;4.12399999999987;3.75400000000004;4.63799999999987;5.70799999999978;-83.666;-83.6540000000005;-0.0619999999998157;-0.0459999999998654;-0.0639999999998257;-0.220000000000116;4.066;5.94999999999997;5.17600000000013;6.46199999999984;7.80199999999993;-104.806;-104.844000000001;-0.029999999999681;-0.0579999999996844;-0.0699999999999777;-0.211999999999868;4.14400000000006;7.27199999999987;7.46400000000006;9.59399999999995;11.1540000000001;-116.852;-117.266000000001;-0.0679999999999302;-0.085999999999863;-0.103999999999758;-0.251999999999969;3.96600000000014;7.07399999999965;10.9320000000002;13.8280000000001;17.3679999999999;-118.63;-118.626;-0.0799999999996168;-0.0959999999998766;-0.115999999999859;-0.27200000000006;3.89199999999999;6.87999999999963;14.7520000000001;20.3859999999997;28.046;-107.154;-103.752;-0.0939999999999998;-0.11399999999986;-0.137999999999973;-0.294000000000065;3.87199999999987;6.83399999999987;15.6000000000001;32.238;57.434;-44.4100000000002;-48.1080000000005;-0.0959999999998921;-0.10599999999972;-0.138000000000027;-0.311999999999998;3.84799999999992;6.78999999999991;15.354;33.5979999999999;102.356;29.3800000000004;30.8119999999995;0.230703159069796
0.4.0;1.1011999999999;1.45079999999989;0.422800000000015;0.996799999999953;1.93680000000013;2.37480000000012;2.42680000000007;3.98679999999974;3.94279999999992;5.25679999999992;273.1868;304.468800000001;-0.812000000000064;0.0220000000004693;0.0440000000001801;0.0340000000000534;0.201999999999927;0.207999999999932;0.140000000000218;0.156000000000157;0.00600000000011651;-16.7160000000001;-17.0740000000007;-1.26800000000034;0.0240000000001934;0.0420000000002;0.00599999999998687;0.419999999999878;0.465999999999947;0.264000000000048;0.381999999999909;0.158000000000005;-34.0379999999999;-32.0940000000005;-1.53599999999986;0.0100000000003151;0.00600000000018753;-0.0419999999999104;0.803999999999902;0.88399999999979;0.562000000000158;0.673999999999988;0.52999999999991;-44.2639999999997;-45.2220000000008;-1.64399999999994;-0.00999999999982673;-0.061999999999808;-0.103999999999754;1.33800000000001;1.48199999999998;0.851999999999961;1.11000000000002;0.983999999999965;-56.5059999999994;-54.4640000000005;-1.69399999999973;0.0320000000002609;0.026000000000156;-0.179999999999939;1.65600000000006;1.88399999999993;1.32400000000012;1.68999999999998;1.73200000000003;-66.2879999999999;-64.1480000000001;-1.64599999999998;-0.0139999999997026;-0.0779999999998492;-0.225999999999847;2.04;2.31200000000011;1.86399999999998;2.46800000000007;2.61799999999988;-75.3079999999999;-71.5180000000002;-1.5920000000001;0.0200000000002834;-0.0159999999996481;-0.215999999999971;2.39399999999994;2.81199999999997;2.37399999999984;3.21599999999991;3.8019999999999;-39.1039999999997;-38.5640000000002;-1.55199999999996;0.0240000000002109;-0.00999999999987657;-0.227999999999985;3.24599999999992;3.92599999999988;3.29000000000005;4.42799999999991;5.43399999999989;-16.9199999999998;-16.1600000000003;-1.51199999999977;0.0240000000000914;-0.0139999999998472;-0.234000000000072;3.90399999999993;5.62999999999997;4.73600000000013;6.32599999999988;7.66399999999996;-46.5319999999996;-42.5900000000004;-1.49399999999979;0.0360000000002724;0.00200000000005719;-0.251999999999923;3.932;6.88799999999997;7.07600000000007;9.10599999999997;11.204;-57.95;-59.8740000000004;-1.47999999999989;0.0140000000001353;-0.0539999999998344;-0.324000000000025;3.7780000000001;6.77199999999974;10.4660000000002;13.4520000000001;16.9119999999999;-71.3060000000001;-65.9960000000002;-1.44599999999972;0.00400000000002537;-0.0659999999998676;-0.358000000000064;3.70999999999997;6.62999999999969;14.2620000000001;19.8379999999998;24.158;-72.6;-63.2800000000003;-1.43599999999992;-0.0219999999999088;-0.0739999999999611;-0.348000000000046;3.68199999999989;6.56199999999993;15.2680000000001;32.436;54.846;-71.8300000000002;-57.9160000000005;-1.44599999999989;-0.00999999999988741;-0.0740000000000302;-0.361999999999972;3.66599999999997;6.5239999999999;14.98;32.9219999999999;102.828;-62.2479999999998;-47.8680000000004;3.01944276065094
0.5.2;1.05653333333324;1.32146666666652;0.431466666666724;0.941466666666622;1.97546666666675;1.9294666666668;1.98546666666676;2.67946666666639;2.67746666666662;3.72946666666663;126.995466666667;313.381466666667;-0.74200000000001;0.0300000000002698;0.0280000000001985;0.0120000000001127;0.131999999999954;0.111999999999937;0.180000000000183;0.19800000000021;0.0160000000000772;-6.93000000000003;-15.2060000000005;-1.16000000000018;0.0280000000001287;0.0200000000001896;-0.0179999999999711;0.271999999999917;0.321999999999955;0.396000000000051;0.545999999999953;0.326000000000029;-12.9379999999999;-31.0620000000004;-1.40399999999985;0.00800000000014726;-0.015999999999726;-0.0679999999998601;0.477999999999945;0.563999999999833;0.754000000000187;0.961999999999966;0.863999999999935;-18.2119999999998;-44.9300000000007;-1.49799999999992;-0.00999999999994275;-0.0499999999998151;-0.141999999999792;0.830000000000004;0.99800000000002;1.28799999999998;1.65800000000006;1.546;-21.9439999999997;-53.4560000000003;-1.51599999999966;0.0420000000001119;0.0220000000001695;-0.207999999999918;1.40400000000009;1.7599999999999;2.27800000000014;2.87800000000004;2.63400000000003;-26.01;-62.222;-1.49399999999994;0.00200000000015951;-0.0479999999998651;-0.285999999999809;2.28000000000003;2.85200000000008;3.85000000000003;4.88600000000008;4.07399999999992;-28.386;-70.1340000000001;-1.52200000000027;0.0160000000001329;0.0120000000003266;-0.279999999999938;2.7079999999999;3.09399999999996;3.85999999999992;4.62999999999994;5.16999999999993;-12.3479999999998;-39.7640000000001;-1.51799999999987;0.0380000000000652;0.00600000000016088;-0.301999999999951;3.47999999999996;4.06599999999989;4.59600000000003;5.72199999999995;6.56799999999992;-18.2079999999999;-16.0620000000004;-1.48199999999973;0.0179999999999639;0.010000000000159;-0.328000000000037;4.10799999999993;5.66399999999997;5.94400000000017;7.57399999999993;8.84999999999998;-26.5159999999998;-41.9980000000003;-1.49999999999981;0.0260000000001484;0.0100000000000798;-0.349999999999919;4.15200000000002;6.88399999999997;8.25200000000009;10.25;11.844;-25.4599999999999;-60.5200000000003;-1.51599999999983;0.0100000000000106;-0.0119999999997691;-0.39599999999998;4.05000000000011;6.72799999999974;11.4760000000001;14.2980000000001;17.7719999999999;-21.136;-65.2700000000002;-1.48199999999967;0.00399999999993691;-0.0399999999998522;-0.44800000000005;4.00200000000001;6.62399999999972;15.0740000000001;20.7219999999998;24.934;-12.428;-60.7720000000003;-1.48199999999992;0.00599999999991999;-0.0399999999999626;-0.426000000000061;3.95799999999989;6.55199999999993;15.8600000000001;31.51;53.392;-3.06000000000012;-57.6160000000004;-1.49799999999987;0.00799999999999684;-0.0399999999999927;-0.415999999999969;3.91599999999999;6.51599999999991;15.854;32.7739999999999;93.85;8.80600000000007;-44.7580000000003;2.88569983490477
0.6.0;1.03026666666657;1.31973333333319;0.435733333333394;0.99973333333329;1.99373333333341;1.75973333333346;1.75773333333342;2.38573333333305;2.39973333333329;3.28573333333329;126.999733333333;313.393733333334;-0.752000000000009;0.0140000000002629;0.0260000000001993;0.0180000000001176;0.0959999999999532;0.157999999999939;0.176000000000183;0.178000000000212;0.0460000000000796;-7.37600000000002;-15.4260000000006;-1.15200000000018;0.00800000000012405;0.0280000000001925;-0.00599999999996947;0.249999999999917;0.381999999999957;0.400000000000052;0.523999999999954;0.346000000000032;-13.0919999999999;-30.9780000000004;-1.38999999999984;0.00800000000013835;-0.0259999999997262;-0.0659999999998571;0.507999999999946;0.659999999999834;0.748000000000186;0.947999999999965;0.871999999999938;-18.2199999999998;-45.6540000000008;-1.50599999999992;-0.00999999999994882;-0.0299999999998132;-0.13199999999979;0.850000000000005;1.10000000000002;1.27799999999998;1.61600000000005;1.564;-22.0599999999997;-53.2160000000004;-1.53599999999966;0.0280000000001039;0.0140000000001689;-0.223999999999916;1.44200000000009;1.8739999999999;2.24800000000014;2.81400000000004;2.60000000000004;-25.86;-62.4660000000001;-1.50399999999994;-0.00399999999984631;-0.0559999999998617;-0.291999999999807;2.29600000000003;2.94400000000008;3.86800000000003;4.84800000000008;4.08399999999992;-28.0099999999999;-70.4560000000002;-1.53000000000027;0.0300000000001251;-0.00199999999967264;-0.247999999999936;2.7859999999999;3.21999999999995;3.77999999999992;4.61199999999994;5.54799999999993;-11.9739999999998;-39.1340000000001;-1.50799999999987;0.0260000000000593;0.00600000000016202;-0.273999999999952;3.54999999999996;4.28199999999989;4.69200000000003;5.73599999999995;7.10599999999992;-17.9799999999999;-15.1540000000004;-1.52399999999972;0.0379999999999555;-0.00199999999984093;-0.298000000000035;4.19799999999993;5.85399999999997;6.05800000000017;7.55199999999993;9.35199999999998;-26.2239999999998;-41.3520000000003;-1.5279999999998;0.0400000000001424;-0.00999999999991901;-0.303999999999917;4.21200000000002;7.04599999999997;8.32000000000009;10.376;12.776;-24.6679999999999;-58.9540000000004;-1.50799999999983;0.0260000000000043;-0.0499999999997684;-0.31199999999998;4.12600000000011;6.96799999999975;11.5200000000001;14.5800000000001;18.3359999999999;-20.024;-63.5340000000002;-1.52999999999967;0.0219999999999301;-0.0399999999998513;-0.38000000000005;4.05000000000001;6.74599999999972;15.2500000000001;20.7479999999998;27.1500000000001;-11.316;-59.1100000000003;-1.52399999999992;0.0199999999999104;-0.061999999999962;-0.392000000000062;4.00799999999989;6.77599999999993;16.0740000000001;32.766;55.586;-1.9580000000001;-56.1700000000005;-1.49199999999987;-0.00800000000000855;-0.0579999999999922;-0.397999999999967;3.97999999999999;6.72399999999991;15.97;33.4759999999999;96.906;9.4720000000001;-43.0440000000004;2.9472137778398
